MP_Name,Work_Type,Amount,log_spend,peer_median,peer_mad,peer_n_mps,peer_median_spend,conc_eligible,conc_z,conc_ratio,conc_score,mp_total_amount,mp_works_n,portfolio_share,mp_cat_works_n,conc_reason
Andimuthu Raja,"Construction of roads, link roads, pathways or any other road with or without drainage system",1199510.0,13.997423698034138,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.779261060507203,0.34627472308016355,0,4298314.0,5,0.2790652334845709,2,
Anto Antony,"Construction of roads, link roads, pathways or any other road with or without drainage system",294496.0,12.593020699638583,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-1.811201672803555,0.08501514855917487,0,511997.0,2,0.5751908702590054,1,
Anto Antony,Lighting of public spaces,217501.0,12.289958727201455,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-1.326672384651442,0.08061109974530711,0,511997.0,2,0.42480912974099455,1,
Anurag Sharma,Construction of community centers and community halls,1995839.0,14.506575071277602,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.2591148914613545,1.3377645331086563,0,11196398.0,17,0.17825723951577999,2,
Anurag Sharma,"Construction of roads, link roads, pathways or any other road with or without drainage system",8477994.0,15.952984423180386,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.6576644761055669,2.4474285538472276,0,11196398.0,17,0.7572072732677063,13,
Anurag Sharma,Construction of rooms and halls in school and colleges,498365.0,13.119088019270409,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,-0.6773808194526277,0.46294335233912454,0,11196398.0,17,0.044511190116678596,1,
Anurag Sharma,Installing hand pumps,224200.0,12.320293789620196,12.206072645530174,0.3837169895705621,11,200000.00000000006,False,0.0,1.1209999999999998,0,11196398.0,17,0.020024297099835144,1,
Anurag Singh Thakur,Construction of boundary walls of existing public and community buildings,500000.0,13.122363377404328,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,-0.6744771321534735,0.5074330265604234,0,1088564.0,6,0.45932071977394073,1,
Anurag Singh Thakur,Construction of community centers and community halls,39200.0,10.576432025778553,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-3.2403996159619446,0.026274849673675747,0,1088564.0,6,0.03601074443027695,1,
Anurag Singh Thakur,"Construction of roads, link roads, pathways or any other road with or without drainage system",549364.0,13.216516524467991,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-1.3530634717503416,0.15859048025461311,0,1088564.0,6,0.5046685357957823,4,
Appalanaidu Kalisetti,"Construction of roads, link roads, pathways or any other road with or without drainage system",399545.0,12.898081678645969,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-1.5870460608999546,0.11534070931719115,0,399545.0,1,1.0,1,
Arvind Dharmapuri,Construction of additional rooms and halls in the existing public and community building,400000.0,12.89921982609012,13.81528000481769,0.6929616294384839,24,999769.4734287509,True,-0.8916548396083998,0.4000922318904011,0,90651457.0,275,0.004412504919805095,1,
Arvind Dharmapuri,Construction of boundary walls of existing public and community buildings,11952473.0,16.2964487605382,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,2.4812979960656483,12.130159098543489,7,90651457.0,275,0.1318508647908439,31,"Arvind Dharmapuri spent ₹11,952,473 (₹1.20 crore) on 'Construction of boundary walls of existing public and community buildings' works — 12.1x the median MP spend in that category (₹985,352 (₹9.85 lakh), n=62 peer MPs), 13% of this MP's total disbursed funds."
Arvind Dharmapuri,Construction of buildings for community cultural activities,1401084.0,14.152756780695231,13.815510557964274,0.6944420185008866,25,999999.9999999995,True,0.3275616555044912,1.4010840000000007,0,90651457.0,275,0.015455725107650503,4,
Arvind Dharmapuri,Construction of buildings for multi-gym,300000.0,12.611537753638338,12.866950565521332,0.25541281188299525,2,387298.33462074114,False,0.0,0.7745966692414845,0,90651457.0,275,0.003309378689853821,1,
Arvind Dharmapuri,Construction of common work sheds/ common covered sitting area,5049435.0,15.434786913804256,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,1.439418593481971,5.060653629415873,0,90651457.0,275,0.055701641949340096,13,
Arvind Dharmapuri,Construction of community centers and community halls,45219933.0,17.62704854316771,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,3.037675890001891,30.30987096501758,12,90651457.0,275,0.4988329420893919,126,"Arvind Dharmapuri spent ₹45,219,933 (₹4.52 crore) on 'Construction of community centers and community halls' works — 30.3x the median MP spend in that category (₹1,491,921 (₹14.92 lakh), n=101 peer MPs), 50% of this MP's total disbursed funds."
Arvind Dharmapuri,Construction of public libraries and reading rooms,793748.0,13.584521309500825,13.897103407107302,0.7747400297029738,12,1085013.9555231554,False,0.0,0.7315555675201272,0,90651457.0,275,0.008756042387713636,2,
Arvind Dharmapuri,Construction of public toilets and bathrooms,399004.0,12.896726720884407,13.010791601747224,0.8303681034170749,16,447213.5954999579,True,-0.09265380236230737,0.8922000672943261,0,90651457.0,275,0.00440151778255478,1,
Arvind Dharmapuri,"Construction of roads, link roads, pathways or any other road with or without drainage system",10123735.0,16.130393224879835,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.7880226052619733,2.922521307585564,0,90651457.0,275,0.11167757623575758,26,
Arvind Dharmapuri,Construction of rooms and halls in school and colleges,494999.0,13.112311021346766,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,-0.6833414828825795,0.45981659318875584,0,90651457.0,275,0.005460463806996506,1,
Arvind Dharmapuri,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,400000.0,12.89921982609012,13.126325517749349,0.5838245245570999,37,501985.0000000003,True,-0.26237813346460137,0.7968365588613201,0,90651457.0,275,0.004412504919805095,1,
Arvind Dharmapuri,Development of public parks,400000.0,12.89921982609012,14.219242164426287,1.096878787021959,13,1497402.0,False,0.0,0.2671293346743226,0,90651457.0,275,0.004412504919805095,1,
Arvind Dharmapuri,Improvement of electricity distribution infrastructure,264390.0,12.485180564761816,12.864768028978977,0.8912752299478237,22,386453.9636230947,True,-0.28726451270216924,0.6841435847139022,0,90651457.0,275,0.0029165554393681724,1,
Arvind Dharmapuri,Installation of multi-gym equipment,1197731.0,13.995939491542947,13.279020011816728,0.5307928328022182,12,584796.9733163806,False,0.0,2.048114225365555,0,90651457.0,275,0.01321248482525769,3,
Arvind Dharmapuri,Installing tube-wells and borewells,237738.0,12.378924505947703,13.14725957257652,0.9530793891161249,32,512604.3466944067,True,-0.5437553349272914,0.46378459631308877,0,90651457.0,275,0.002622550236561559,3,
Arvind Dharmapuri,Providing drains and gutters for public drainage,3908829.0,15.178748398614866,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,1.7774519729363156,3.910076513417919,0,90651457.0,275,0.04311931798294207,11,
Arvind Dharmapuri,"Purchase of IT systems, including hardware and software for educational purposes",300000.0,12.611537753638338,13.774841282306094,0.8346872078132384,20,960146.6213032259,True,-0.9400506234450003,0.3124522789996429,0,90651457.0,275,0.003309378689853821,1,
Arvind Dharmapuri,Setting up of electric vehicle charging stations,268203.0,12.499499435449483,12.499499435449483,0.0,1,268203.00000000006,False,0.0,0.9999999999999998,0,90651457.0,275,0.0029586176425162145,1,
Arvind Dharmapuri,Setting up of farmers’ training and assistance centers,400000.0,12.89921982609012,13.98374667627488,1.0845268501847611,2,1183215.956619922,False,0.0,0.33806170189140694,0,90651457.0,275,0.004412504919805095,1,
Arvind Dharmapuri,Street lights,7140155.0,15.78124504276361,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,0.48939014654453333,2.4305834975813823,0,90651457.0,275,0.07876492266417737,46,
Ashok Kumar Rawat,Lighting of public spaces,48614657.0,17.69943562776544,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,1.523313590263416,18.017760674713646,0,48614657.0,2,1.0,2,
Ashok Kumar Yadav,Construction of community centers and community halls,933991.0,13.74722208119025,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-0.41703525735047275,0.6260324775909716,0,27655882.0,54,0.033771875364524626,1,
Ashok Kumar Yadav,"Construction of roads, link roads, pathways or any other road with or without drainage system",981891.0,13.797235583212533,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.9263571903356549,0.28345243817884375,0,27655882.0,54,0.03550387581202436,1,
Ashok Kumar Yadav,Street lights,25740000.0,17.063556760132254,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,1.1959868887717786,8.7621654190623,0,27655882.0,54,0.9307242488234511,52,
Asit Kumar Mal,Construction of boundary walls of existing public and community buildings,3720542.0,15.129379914561003,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,1.320961586520834,3.7758517750103424,0,92831394.0,89,0.04007848896462764,1,
Asit Kumar Mal,Construction of buildings for community cultural activities,499353.0,13.121068539463387,13.815510557964274,0.6944420185008866,25,999999.9999999995,True,-0.6745,0.4993530000000002,0,92831394.0,89,0.0053791393028095645,1,
Asit Kumar Mal,Construction of community centers and community halls,406558.0,12.91548187921879,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-1.1576411003209315,0.27250638606199656,0,92831394.0,89,0.004379531346906199,1,
Asit Kumar Mal,Construction of rainwater harvesting structures,797819.0,13.589637033662463,14.457364444136669,0.8677274104742061,5,1900000.0,False,0.0,0.4199047368421053,0,92831394.0,89,0.008594280077276443,1,
Asit Kumar Mal,"Construction of roads, link roads, pathways or any other road with or without drainage system",29132450.0,17.18736323113185,15.057946519666173,0.917949939299187,226,3464041.467798128,True,1.564673094243182,8.409959947309076,0,92831394.0,89,0.31382109806516534,36,
Asit Kumar Mal,Construction of rooms and halls in school and colleges,8737055.0,15.983083734327375,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,1.8416275548486571,8.116062587202773,0,92831394.0,89,0.0941174598756968,3,
Asit Kumar Mal,Establishing public ground water recharging facilities,1597860.0,14.28417579195853,12.86509713455567,0.8363190191600962,4,386581.1687084615,False,0.0,4.133310490364364,0,92831394.0,89,0.017212496022627862,1,
Asit Kumar Mal,Improvement of electricity distribution infrastructure,899500.0,13.709594332372724,12.864768028978977,0.8912752299478237,22,386453.9636230947,True,0.6393483432412242,2.32757348784052,0,92831394.0,89,0.009689609961043998,1,
Asit Kumar Mal,Installing community drinking water plants,399960.0,12.899119821089785,13.273726077636404,0.67248362567556,22,581709.2768729058,True,-0.3757294756238362,0.6875599477286398,0,92831394.0,89,0.00430845625349545,1,
Asit Kumar Mal,Lighting of public spaces,10227945.0,16.14063423798337,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,0.7020581934442688,3.7907223166078095,0,92831394.0,89,0.11017765175431923,2,
Asit Kumar Mal,Providing drains and gutters for public drainage,1024370.0,13.839588347443303,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,0.031802340771336784,1.0246969304745523,0,92831394.0,89,0.011034736804663301,1,
Asit Kumar Mal,Street lights,35387982.0,17.381882828938284,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,1.3713952236857794,12.046439476721025,0,92831394.0,89,0.3812070515713682,40,
B K PARTHASARATHI,Construction of community centers and community halls,7963254.0,15.890348268256925,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,1.4912670858601098,5.337584228655538,0,11448339.0,8,0.6955816035845899,1,
B K PARTHASARATHI,"Construction of roads, link roads, pathways or any other road with or without drainage system",3485085.0,15.064002992123227,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.004450232520742573,1.006074849968597,0,11448339.0,8,0.30441839641541013,7,
BABU SINGH KUSHWAHA,"Construction of roads, link roads, pathways or any other road with or without drainage system",4710608.0,15.365327544710416,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.2258603574293257,1.3598590097116348,0,4710608.0,10,1.0,10,
BACHHAV SHOBHA DINESH,"Purchase of smart boards, visual display units and projectors",4000000.0,15.201804919084164,14.776128822535135,0.889044091416876,10,2613311.6920872633,False,0.0,1.5306249201392363,0,4000000.0,4,1.0,4,
BAG MITALI,Lighting of public spaces,10580327.0,16.174506891289205,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,0.7199040200610196,3.921323557753601,0,11080327.0,29,0.954874977967708,28,
BAG MITALI,Purchase of mobile water tankers,500000.0,13.122363377404328,15.03928598958639,0.8174433387947495,17,3399999.999999998,True,-1.5817173381376695,0.14705882352941185,0,11080327.0,29,0.04512502203229201,1,
BAJRANG MANOHAR SONWANE,Construction of community centers and community halls,699468.0,13.458075325079133,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-0.6745,0.4688371569272099,0,699468.0,1,1.0,1,
BALRAM NAIK PORIKA,"Construction of roads, link roads, pathways or any other road with or without drainage system",6060235.0,15.617259136171503,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.4109770518867985,1.7494695304130146,0,6060235.0,11,1.0,11,
BALWANT BASWANT WANKHADE,Construction of boundary walls of existing public and community buildings,1999127.0,14.508221143230363,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,0.7033860759008334,2.0288461281773196,0,9287451.0,7,0.21525034156304027,1,
BALWANT BASWANT WANKHADE,Construction of community centers and community halls,4495042.0,15.318485569559444,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.9820637853242744,3.0129222659912953,0,9287451.0,7,0.4839909249588504,3,
BALWANT BASWANT WANKHADE,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",999205.0,13.814715241784187,13.997832114758229,0.8758428073093434,19,1199999.9999999998,True,-0.14102111679198512,0.8326708333333335,0,9287451.0,7,0.10758657030868857,1,
BALWANT BASWANT WANKHADE,"Construction of roads, link roads, pathways or any other road with or without drainage system",794715.0,13.585738838797328,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-1.081762782733173,0.22941844299143166,0,9287451.0,7,0.08556868833009186,1,
BALWANT BASWANT WANKHADE,Providing drains and gutters for public drainage,999362.0,13.814872354355668,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,-0.0004159621897452009,0.999680949103263,0,9287451.0,7,0.1076034748393289,1,
BAPI HALDAR,Construction of common work sheds/ common covered sitting area,483932.0,13.089699679960532,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,-0.6423397918769612,0.4850071804450364,0,17599445.0,56,0.027497003456643094,1,
BAPI HALDAR,Construction of community centers and community halls,1113444.0,13.922968472542406,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-0.26054552172405177,0.7463156561238831,0,17599445.0,56,0.0632658586677023,1,
BAPI HALDAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",8871948.0,15.998404946859004,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.6910390011309921,2.5611552524627648,0,17599445.0,56,0.5041038510021196,25,
BAPI HALDAR,Construction of rooms and halls in school and colleges,1016871.0,13.832240823327544,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,-0.05013201592547798,0.9445961687446709,0,17599445.0,56,0.0577785833587366,1,
BAPI HALDAR,Installing tube-wells and borewells,5000084.0,15.424965270257257,13.14725957257652,0.9530793891161249,32,512604.3466944067,True,1.6119459833355712,9.754275460681649,0,17599445.0,56,0.2841046407997525,23,
BAPI HALDAR,Street lights,1113166.0,13.922718765587488,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,-0.5347201341375897,0.3789333578428868,0,17599445.0,56,0.06325006271504584,5,
BASAVARAJ BOMMAI,Construction of boundary walls of existing public and community buildings,1000000.0,13.815510557964274,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,0.014671510233260342,1.0148660531208469,0,5500000.0,7,0.18181818181818182,1,
BASAVARAJ BOMMAI,Construction of buildings for community cultural activities,3000000.0,14.914122846632385,13.815510557964274,0.6944420185008866,25,999999.9999999995,True,1.0670638713744462,3.0000000000000013,0,5500000.0,7,0.5454545454545454,4,
BASAVARAJ BOMMAI,Construction of bus-sheds or bus-stops,500000.0,13.122363377404328,13.86558751291084,0.743540185445033,21,1051351.9999999995,True,-0.6742132963520935,0.4755781127538638,0,5500000.0,7,0.09090909090909091,1,
BASAVARAJ BOMMAI,"Construction of roads, link roads, pathways or any other road with or without drainage system",1000000.0,13.815510557964274,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.9129289303158767,0.28868014696014505,0,5500000.0,7,0.18181818181818182,1,
BASTIPATI NAGARAJU PANCHALINGALA,Construction of community centers and community halls,2998485.0,14.913617719076939,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.6215575900153187,2.009814862851317,0,12796536.0,47,0.2343200534894756,1,
